occupation_id,occupation_name,competency_unit
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),"membuat keputusan tentang desain, pembangunan, dan pemeliharaan perangkat iot"
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),mengelola tim engineer perangkat iot
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),melakukan negosiasi dengan pemangku kepentingan bisnis
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),menggunakan sumber daya perusahaan
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),menguji coba aplikasi iot
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),melakukan instalasi firmware pada perangkat (device) secara over the air (ota)
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),mengintegrasikan perangkat keras dan perangkat lunak (firmware) untuk device iot
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),menguji coba device iot
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),mengimplementasi aplikasi iot berbasis mobile
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),menerapkan perimeter keamanan pada perangkat iot
TIK.INF0505,INSINYUR PERANGKAT MUDA (ASSOCIATE DEVICE ENGINEER),mengaplikasikan patch keamanan pada perangkat iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),"orang yang bertanggung jawab untuk merancang, membangun, dan memelihara jaringan yang menghubungkan perangkat iot, mereka bekerja dengan berbagai teknologi jaringan, termasuk wi-fi, bluetooth, dan wan. kualifikasi ini memiliki kemampuan untuk menyelesaikan pekerjaan berlingkup luas, memilih metode yang sesuai dari beragam pilihan yang sudah maupun belum baku dengan menganalisis data dan informasi (termasuk aturan/regulasi, spesifikasi/standar yang relevan dan berlaku), serta mampu menunjukkan kinerja dengan mutu dan kuantitas yang terukur. menguasai konsep teoritis dan prinsip dasar bidang internet of things secara umum, serta mampu memformulasikan penyelesaian masalah prosedural. mampu menyusun laporan tertulis secara komprehensif, mengelola kelompok kerja dan bertanggung jawab pada pekerjaan sendiri dan pencapaian hasil kerja kelompok."
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),"merencanakan, membangun, dan memelihara jaringan iot"
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),"memimpin tim, berkolaborasi, dan berkomunikasi"
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),bertaqwa kepada tuhan yang maha esa
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),"memiliki moral, etika dan kepribadian yang baik di dalam menyelesaikan tugasnya"
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),berperan sebagai warga negara yang bangga dan cinta tanah air serta mendukung perdamaian dunia
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mampu bekerja sama dan memiliki kepekaan sosial dan kepedulian yang tinggi terhadap masyarakat dan lingkungannya
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),"menghargai keanekaragaman budaya, pandangan, kepercayaan, dan agama serta pendapat/temuan original orang lain; dan"
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),menjunjung tinggi penegakan hukum serta memiliki semangat untuk mendahulukan kepentingan bangsa serta masyarakat luas
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),merencanakan dan merancang jaringan iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),membangun dan menguji jaringan iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mengoperasikan dan memelihara jaringan iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),menangani masalah dan gangguan jaringan iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),memimpin tim engineer jaringan iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),berkolaborasi dengan pemangku kepentingan bisnis
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mengkomunikasikan informasi teknis kepada pemangku kepentingan bisnis
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),"membuat keputusan tentang desain, pembangunan, dan pemeliharaan jaringan iot"
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mengelola tim engineer jaringan iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),melakukan negosiasi dengan pemangku kepentingan bisnis
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),menggunakan sumber daya perusahaan
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),menguji coba aplikasi iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),melakukan instalasi firmware pada perangkat (device) secara over the air (ota)
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mengintegrasikan perangkat keras dan perangkat lunak (firmware) untuk device iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),menguji coba device iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mengimplementasi aplikasi iot berbasis mobile
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),menerapkan perimeter keamanan pada perangkat iot
TIK.INF0506,INSINYUR JARINGAN MUDA (ASSOCIATE NETWORK ENGINEER),mengaplikasikan patch keamanan pada perangkat iot
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),"orang yang bertanggung jawab untuk merancang, mengembangkan, dan memelihara platform perangkat keras dan perangkat lunak yang digunakan untuk mendukung implementasi dan operasi solusi iot. kualifikasi ini memiliki kemampuan untuk menyelesaikan pekerjaan berlingkup luas, memilih metode yang sesuai dari beragam pilihan yang sudah maupun belum baku dengan menganalisis data dan informasi (termasuk aturan/regulasi, spesifikasi/standar yang relevan dan berlaku), serta mampu menunjukkan kinerja dengan mutu dan kuantitas yang terukur. menguasai konsep teoritis dan prinsip dasar bidang internet of things secara umum, serta mampu memformulasikan penyelesaian masalah prosedural. mampu menyusun laporan tertulis secara komprehensif, mengelola kelompok kerja dan bertanggung jawab pada pekerjaan sendiri dan pencapaian hasil kerja kelompok."
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),melakukan debugging platform iot
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),melakukan maintenance platform iot
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),bertaqwa kepada tuhan yang maha esa
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),"memiliki moral, etika dan kepribadian yang baik di dalam menyelesaikan tugasnya"
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),berperan sebagai warga negara yang bangga dan cinta tanah air serta mendukung perdamaian dunia
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),mampu bekerja sama dan memiliki kepekaan sosial dan kepedulian yang tinggi terhadap masyarakat dan lingkungannya
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),"menghargai keanekaragaman budaya, pandangan, kepercayaan, dan agama serta pendapat/temuan orisinal orang lain"
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),menjunjung tinggi penegakan hukum serta memiliki semangat untuk mendahulukan kepentingan bangsa serta masyarakat luas
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),"mendesain, mengembangkan, dan memelihara platform perangkat lunak"
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),bekerja sama dengan tim lain untuk memastikan platform memenuhi kebutuhan bisnis
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),melakukan pengujian dan debugging untuk memastikan platform berfungsi dengan baik
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),menjaga keamanan dan keandalan platform
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),meningkatkan kinerja dan skalabilitas platform
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),mengambil keputusan tentang desain dan pengembangan platform
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),melakukan perubahan pada platform
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),mengalokasikan sumber daya untuk proyek platform
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),menguji coba aplikasi iot
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),melakukan instalasi firmware pada perangkat (device) secara over the air (ota)
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),menguji coba desain platform iot
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),menggunakan protokol komunikasi iot pada aplikasi berbasis mobile
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),membuat program visual antarmuka pada perangkat berbasis web yang terintegrasi dengan mikrokontroler
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),menggunakan protokol komunikasi iot pada aplikasi berbasis web
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),membuat dan mengoperasikan iot on premise dan hybrid
TIK.INF0507,INSINYUR PLATFORM MUDA (ASSOCIATE PLATFORM ENGINEER),mengimplementasi aplikasi iot berbasis mobile
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),orang yang bertanggung jawab untuk mendukung dan memelihara infrastruktur pusat data dengan menggunakan keterampilan teknis dan non-teknis untuk memastikan bahwa pusat data berfungsi dengan baik dan aman.
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),"melakukan instalasi, konfigurasi, dan troubleshooting perangkat keras dan perangkat lunak pusat data yang kompleks"
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),menangani masalah dan gangguan pada pusat data yang kompleks
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),beretika
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),komunikatif
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),bekerja dalam tim
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),teliti
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),berpikir kritis
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),selalu belajar hal baru
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),menangani permintaan dukungan teknis dari pengguna pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),melakukan diagnosis dan pemecahan masalah masalah teknis pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),melakukan konfigurasi dan pemeliharaan perangkat dan aplikasi pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),membantu dengan proyek dan implementasi pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengawasi kinerja pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengakses dan menggunakan infrastruktur pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),melakukan perubahan pada konfigurasi perangkat dan aplikasi pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),melakukan perubahan pada infrastruktur pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),berkolaborasi dengan tim ti lainnya
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),memiliki pemahaman mendalam mengenai infrastruktur pusat data.
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),menyusun anggaran pengelolaan pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),menyusun rencana pemeliharaan pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengelola keselamatan kerja
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengelola keamanan fisik pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengelola kegiatan operasi pusat data harian
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengelola kegiatan pembersihan pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengelola siklus hidup peralatan dan perangkat pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),mengelola kegiatan perawatan pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),melakukan pengawasan pusat data
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),menyusun dan mengelola dokumentasi
TIK.INF0508,- TEKNISI PUSAT DATA MUDA (ASSOCIATE DATA CENTER TECHNICIAN),melakukan proses audit secara berkala
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),"orang yang bertanggung jawab untuk merencanakan, mengimplementasikan, dan memelihara sistem informasi. mereka bekerja dengan berbagai macam teknologi dan perangkat lunak untuk membuat solusi yang memenuhi kebutuhan spesifik bisnis."
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),jaringan komputer
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),keamanan informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),kemampuan memecahkan masalah
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),kemampuan berpikir kritis
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),kemampuan beradaptasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),komunikatif
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),melakukan analisis kebutuhan bisnis untuk menentukan solusi sistem informasi yang tepat
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mendesain dan mengembangkan sistem informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mengimplementasikan dan menguji sistem informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),memberikan pelatihan kepada pengguna sistem informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mengoperasikan dan memelihara sistem informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),"membuat keputusan terkait dengan perencanaan, desain, pengembangan, implementasi, dan pemeliharaan sistem informasi"
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mengelola tim teknis yang bertanggung jawab untuk mengimplementasikan sistem informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mengembangkan anggaran untuk proyek sistem informasi
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),memasang perangkat jaringan ke dalam sistem jaringan
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mengidentifikasi sumber kerusakan
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),memperbaiki kerusakan konfigurasi jaringan
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),melakukan backup data dan sistem
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),menentukan teknologi cloud computing
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),menerapkan rancangan adaptasi untuk deployment di sistem cloud
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),"mengelola aktivitas rutin pada iaas, paas, dan saas"
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),melakukan antisipasi gangguan dan ancaman terhadap sistem cloud
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),menggunakan aplikasi berbasis internet
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),mengidentifikasi aspek keamanan informasi pengguna
TIK.INF0509,INTEGRATOR SISTEM MUDA (ASSOCIATE SYSTEMS INTEGRATOR),memastikan keamanan informasi pengguna
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),"orang seorang yang bertanggung jawab untuk mengamankan sistem dan perangkat iot, mereka bekerja untuk melindungi sistem dari serangan, penyalahgunaan, dan data bocor. kualifikasi ini memiliki kemampuan untuk menyelesaikan pekerjaan berlingkup luas, memilih metode yang sesuai dari beragam pilihan yang sudah maupun belum baku dengan menganalisis data dan informasi (termasuk aturan/regulasi, spesifikasi/standar yang relevan dan berlaku), serta mampu menunjukkan kinerja dengan mutu dan kuantitas yang terukur. menguasai konsep teoritis dan prinsip dasar bidang internet of things secara umum, serta mampu memformulasikan penyelesaian masalah prosedural. mampu menyusun laporan tertulis secara komprehensif, mengelola kelompok kerja dan bertanggung jawab pada pekerjaan sendiri dan pencapaian hasil kerja kelompok."
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),melakukan pengujian keamanan iot
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengelola sistem keamanan iot
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),bertaqwa kepada tuhan yang maha esa
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),"memiliki moral, etika dan kepribadian yang baik di dalam menyelesaikan tugasnya;"
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),berperan sebagai warga negara yang bangga dan cinta tanah air serta mendukung perdamaian dunia
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mampu bekerja sama dan memiliki kepekaan sosial dan kepedulian yang tinggi terhadap masyarakat dan lingkungannya
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),"menghargai keanekaragaman budaya, pandangan, kepercayaan, dan agama serta pendapat/temuan orisinal orang lain; dan"
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),menjunjung tinggi penegakan hukum serta memiliki semangat untuk mendahulukan kepentingan bangsa serta masyarakat luas
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengembangkan dan menerapkan kebijakan dan prosedur keamanan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),melakukan audit keamanan untuk mengidentifikasi kerentanan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengembangkan dan menerapkan solusi keamanan untuk mengatasi kerentanan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengelola sistem keamanan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),melakukan pelatihan keamanan untuk karyawan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),membuat keputusan teknis tentang keamanan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengakses dan menggunakan sumber daya perusahaan
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),menguji coba aplikasi iot
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),melakukan instalasi firmware pada perangkat (device) secara over the air (ota)
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengintegrasikan perangkat keras dan perangkat lunak (firmware) untuk device iot
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),menguji coba device iot
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengimplementasi aplikasi iot berbasis mobile
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),menerapkan perimeter keamanan pada perangkat iot
TIK.INF0510,INSINYUR KEAMANAN MUDA (ASSOCIATE SECURITY ENGINEER),mengaplikasikan patch keamanan pada perangkat iot
TIK.INF0511,INSINYUR APLIKASI MUDA (ASSOCIATE APPLICATION ENGINEER),"orang yang bertanggung jawab untuk merancang, mengembangkan, dan menguji aplikasi iot, mereka bekerja sama dengan berbagai tim, termasuk tim teknis, bisnis, dan pengguna, untuk memastikan bahwa aplikasi iot memenuhi kebutuhan pengguna dan persyaratan bisnis. kualifikasi ini memiliki kemampuan untuk menyelesaikan pekerjaan berlingkup luas, memilih metode yang sesuai dari beragam pilihan yang sudah maupun belum baku dengan menganalisis data dan informasi (termasuk aturan/regulasi, spesifikasi/standar yang relevan dan berlaku), serta mampu menunjukkan kinerja dengan mutu dan kuantitas yang terukur. menguasai konsep teoritis dan prinsip dasar bidang internet of things secara umum, serta mampu memformulasikan penyelesaian masalah prosedural. mampu menyusun laporan tertulis secara komprehensif, mengelola kelompok kerja dan bertanggung jawab pada pekerjaan sendiri dan pencapaian hasil kerja kelompok."
TIK.INF0511,INSINYUR APLIKASI MUDA (ASSOCIATE APPLICATION ENGINEER),"pengembangan aplikasi iot untuk berbagai industri, seperti manufaktur, kesehatan, dan transportasi"
TIK.INF0511,INSINYUR APLIKASI MUDA (ASSOCIATE APPLICATION ENGINEER),riset dan pengembangan teknologi iot baru
TIK.INF0511,INSINYUR APLIKASI MUDA (ASSOCIATE APPLICATION ENGINEER),bertaqwa kepada tuhan yang maha esa
TIK.INF0511,INSINYUR APLIKASI MUDA (ASSOCIATE APPLICATION ENGINEER),"memiliki moral, etika dan kepribadian yang baik di dalam menyelesaikan tugasnya"
TIK.INF0511,INSINYUR APLIKASI MUDA (ASSOCIATE APPLICATION ENGINEER),berperan sebagai warga negara yang bangga dan cinta tanah air serta mendukung perdamaian dunia
